"new_key","survey_number","gear2","effort_new","fish_count_new","date","year","julian","SECCHI_FT","secchi_m","ihdlkid","lake_area_ac","lake_perim_km","lake_order","lake_link_num","uplakes_n","uplakes_area_ac","downlakes_n","downlakes_area_ac","ws_area_km2","lake_area_km2","lake_area_m2","maxdepth_ft","meandepth_ft","maxdepth_m","meandepth_m","geom_ratio","ws_urban_prop","ws_forest_prop","ws_agriculture_prop","ws_shrub_prop","ws_wetland_prop","ws_slope_deg","ws_mean_elevation_m","lake_area_ha","dd_mean","surface_temp_mean","LONG_DD","LAT_DD","FMU_Code"
"66-293",12072,"GILL",4,0,2019-05-28,2019,148,10,3.04878048780488,123392889,35.53421756,1.79,1,0,0,0,3,379.056579,1.2027,0.14,143799.188863259,NA,NA,NA,NA,NA,0.01621,0.86963,0,0.01347,0.0809,3.75,416.105,14.786,3750.059329,15.4778968183333,-89.25038,46.45304,"MI-MWS"
"66-293",12072,"SEINE",3,0,2019-05-28,2019,148,10,3.04878048780488,123392889,35.53421756,1.79,1,0,0,0,3,379.056579,1.2027,0.14,143799.188863259,NA,NA,NA,NA,NA,0.01621,0.86963,0,0.01347,0.0809,3.75,416.105,14.786,3750.059329,15.4778968183333,-89.25038,46.45304,"MI-MWS"
"66-293",12072,"SHOCK",30,42,2019-06-17,2019,168,10,3.04878048780488,123392889,35.53421756,1.79,1,0,0,0,3,379.056579,1.2027,0.14,143799.188863259,NA,NA,NA,NA,NA,0.01621,0.86963,0,0.01347,0.0809,3.75,416.105,14.786,3750.059329,15.4778968183333,-89.25038,46.45304,"MI-MWS"
"66-31",4544,"FT_NET",19,1,2003-06-23,2003,174,10,3.04878048780488,123394248,2136.762365,40.84,5,389,40,3188,2,304.461499,11.8408,8.65,8647008.88268383,NA,NA,NA,NA,NA,0.04897,0.76837,0.00121,0.0227,0.11823,3.04,462.416992,860.759,3433.41590555556,13.9283334966667,-89.10343,46.39443,"MI-MWS"
"66-31",4544,"GILL",9,0,2003-06-23,2003,174,10,3.04878048780488,123394248,2136.762365,40.84,5,389,40,3188,2,304.461499,11.8408,8.65,8647008.88268383,NA,NA,NA,NA,NA,0.04897,0.76837,0.00121,0.0227,0.11823,3.04,462.416992,860.759,3433.41590555556,13.9283334966667,-89.10343,46.39443,"MI-MWS"
"66-31",4544,"SEINE",6,0,2003-06-27,2003,178,10,3.04878048780488,123394248,2136.762365,40.84,5,389,40,3188,2,304.461499,11.8408,8.65,8647008.88268383,NA,NA,NA,NA,NA,0.04897,0.76837,0.00121,0.0227,0.11823,3.04,462.416992,860.759,3433.41590555556,13.9283334966667,-89.10343,46.39443,"MI-MWS"
"66-31",4544,"SHOCK",30,0,2003-08-06,2003,218,10,3.04878048780488,123394248,2136.762365,40.84,5,389,40,3188,2,304.461499,11.8408,8.65,8647008.88268383,NA,NA,NA,NA,NA,0.04897,0.76837,0.00121,0.0227,0.11823,3.04,462.416992,860.759,3433.41590555556,13.9283334966667,-89.10343,46.39443,"MI-MWS"
"66-377",5725,"FT_NET",55,0,2005-06-06,2005,157,NA,NA,123394135,13079.35013,61.57,5,300,8,266,1,294.398634,29.6124,52.95,52929262.7979442,35,20.78541108,10.67,6.34,7.99391529094454,0.08907,0.76785,0.00147,0.00743,0.11129,2.23,413.986992,5312.414,3482.48410094444,14.7599830877778,-89.5889,46.58269,"MI-MWS"
"66-377",5725,"SEINE",10,0,2005-06-07,2005,158,NA,NA,123394135,13079.35013,61.57,5,300,8,266,1,294.398634,29.6124,52.95,52929262.7979442,35,20.78541108,10.67,6.34,7.99391529094454,0.08907,0.76785,0.00147,0.00743,0.11129,2.23,413.986992,5312.414,3482.48410094444,14.7599830877778,-89.5889,46.58269,"MI-MWS"
"66-377",5725,"SHOCK",90,0,2005-06-08,2005,159,NA,NA,123394135,13079.35013,61.57,5,300,8,266,1,294.398634,29.6124,52.95,52929262.7979442,35,20.78541108,10.67,6.34,7.99391529094454,0.08907,0.76785,0.00147,0.00743,0.11129,2.23,413.986992,5312.414,3482.48410094444,14.7599830877778,-89.5889,46.58269,"MI-MWS"
"66-575",6282,"FT_NET",20,0,2006-05-30,2006,150,3,0.914634146341463,123146856,150.3905939,4.76,3,13,2,11,0,0,1.2949,0.61,608597.765772328,12,8.03292059,3.66,2.45,7.63135229794272,0,0.78501,0.04379,0.02672,0.0919,14.47,371.988984,61.694,3506.78793944444,15.9286264433333,-89.75204,46.80387,"MI-MWS"
"66-575",6282,"GILL",1,0,2006-06-01,2006,152,3,0.914634146341463,123146856,150.3905939,4.76,3,13,2,11,0,0,1.2949,0.61,608597.765772328,12,8.03292059,3.66,2.45,7.63135229794272,0,0.78501,0.04379,0.02672,0.0919,14.47,371.988984,61.694,3506.78793944444,15.9286264433333,-89.75204,46.80387,"MI-MWS"
"66-575",6282,"SEINE",4,0,2006-05-31,2006,151,3,0.914634146341463,123146856,150.3905939,4.76,3,13,2,11,0,0,1.2949,0.61,608597.765772328,12,8.03292059,3.66,2.45,7.63135229794272,0,0.78501,0.04379,0.02672,0.0919,14.47,371.988984,61.694,3506.78793944444,15.9286264433333,-89.75204,46.80387,"MI-MWS"
"67-288",6624,"FT_NET",12,29,2006-05-30,2006,150,NA,NA,121859037,48.39425962,1.96,1,0,0,0,1,33.623641,3.7299,0.2,195840.959977338,83,20.70112465,25.3,6.31,0.831486803909078,0.06987,0.69345,0.10421,0.08322,0.03075,5.61,394.895,19.586,4751.75860094444,16.4528224944444,-85.41676,43.99582,"MI-MCM"
"67-288",6624,"GILL",6,1,2006-05-30,2006,150,NA,NA,121859037,48.39425962,1.96,1,0,0,0,1,33.623641,3.7299,0.2,195840.959977338,83,20.70112465,25.3,6.31,0.831486803909078,0.06987,0.69345,0.10421,0.08322,0.03075,5.61,394.895,19.586,4751.75860094444,16.4528224944444,-85.41676,43.99582,"MI-MCM"
"67-288",6624,"SEINE",2,5,2006-07-13,2006,194,NA,NA,121859037,48.39425962,1.96,1,0,0,0,1,33.623641,3.7299,0.2,195840.959977338,83,20.70112465,25.3,6.31,0.831486803909078,0.06987,0.69345,0.10421,0.08322,0.03075,5.61,394.895,19.586,4751.75860094444,16.4528224944444,-85.41676,43.99582,"MI-MCM"
"67-288",6624,"SHOCK",30,72,2006-07-13,2006,194,NA,NA,121859037,48.39425962,1.96,1,0,0,0,1,33.623641,3.7299,0.2,195840.959977338,83,20.70112465,25.3,6.31,0.831486803909078,0.06987,0.69345,0.10421,0.08322,0.03075,5.61,394.895,19.586,4751.75860094444,16.4528224944444,-85.41676,43.99582,"MI-MCM"
"68-103",8467,"FT_NET",17,1120,2010-06-01,2010,152,9,2.74390243902439,113471507,218.8353446,6.15,2,2,0,0,3,1747.489607,3.9599,0.89,885578.667799765,59,15.49345788,17.99,4.72,1.70520117520323,0.08468,0.54729,0.01508,0.06748,0.2569,4.24,293.088008,88.739,4532.56497627778,16.32369325,-83.89255,44.77688,"MI-MNH"
"68-103",8467,"GILL",4,1,2010-06-01,2010,152,9,2.74390243902439,113471507,218.8353446,6.15,2,2,0,0,3,1747.489607,3.9599,0.89,885578.667799765,59,15.49345788,17.99,4.72,1.70520117520323,0.08468,0.54729,0.01508,0.06748,0.2569,4.24,293.088008,88.739,4532.56497627778,16.32369325,-83.89255,44.77688,"MI-MNH"
"68-103",8467,"SHOCK",30,27,2010-06-29,2010,180,9,2.74390243902439,113471507,218.8353446,6.15,2,2,0,0,3,1747.489607,3.9599,0.89,885578.667799765,59,15.49345788,17.99,4.72,1.70520117520323,0.08468,0.54729,0.01508,0.06748,0.2569,4.24,293.088008,88.739,4532.56497627778,16.32369325,-83.89255,44.77688,"MI-MNH"
"68-142",7557,"FT_NET",23,14,2008-05-19,2008,140,15.5,4.72560975609756,83976013,204.1200244,10.38,1,1,0,0,7,5803.906387,5.0116,0.83,826028.992756262,72,16.05835736,21.95,4.9,1.37345456804245,0.16104,0.71444,0,0.04071,0.04808,1.27,374.398008,82.621,4481.49478011111,16.20369029,-84.29454,44.84166,"MI-MNH"
"68-142",7557,"GILL",6,0,2008-05-19,2008,140,15.5,4.72560975609756,83976013,204.1200244,10.38,1,1,0,0,7,5803.906387,5.0116,0.83,826028.992756262,72,16.05835736,21.95,4.9,1.37345456804245,0.16104,0.71444,0,0.04071,0.04808,1.27,374.398008,82.621,4481.49478011111,16.20369029,-84.29454,44.84166,"MI-MNH"
"68-53",8452,"FT_NET",20,8,2009-06-08,2009,159,NA,NA,83976639,670.9432962,30.66,6,310,63,8298,6,5132.963091,13.3907,2.72,2715160.43948039,NA,NA,NA,NA,NA,0.13389,0.57141,0.03707,0.08162,0.14627,2.7,316.725996,270.994,4174.03156633333,15.5295618627778,-84.13419,44.66044,"MI-MNH"
"68-53",8452,"GILL",6,0,2009-06-08,2009,159,NA,NA,83976639,670.9432962,30.66,6,310,63,8298,6,5132.963091,13.3907,2.72,2715160.43948039,NA,NA,NA,NA,NA,0.13389,0.57141,0.03707,0.08162,0.14627,2.7,316.725996,270.994,4174.03156633333,15.5295618627778,-84.13419,44.66044,"MI-MNH"
"68-53",8452,"SEINE",3,0,2009-06-09,2009,160,NA,NA,83976639,670.9432962,30.66,6,310,63,8298,6,5132.963091,13.3907,2.72,2715160.43948039,NA,NA,NA,NA,NA,0.13389,0.57141,0.03707,0.08162,0.14627,2.7,316.725996,270.994,4174.03156633333,15.5295618627778,-84.13419,44.66044,"MI-MNH"
"69-157",8866,"FT_NET",18,19,2011-06-20,2011,171,14.6,4.45121951219512,155411274,124.4155162,4.36,0,-99,-99,-99,-99,-99,2.4644,0.5,503482.320424103,82,24.32175572,25,7.42,1.06550636304303,0.09069,0.31545,0.21994,0.21539,0.14316,2.51,404.148008,50.35,4432.67235083333,15.8768913255556,-84.58482,45.00832,"MI-MNH"
"69-157",8866,"GILL",4,2,2011-06-20,2011,171,14.6,4.45121951219512,155411274,124.4155162,4.36,0,-99,-99,-99,-99,-99,2.4644,0.5,503482.320424103,82,24.32175572,25,7.42,1.06550636304303,0.09069,0.31545,0.21994,0.21539,0.14316,2.51,404.148008,50.35,4432.67235083333,15.8768913255556,-84.58482,45.00832,"MI-MNH"
"69-157",8866,"SEINE",4,0,2011-06-20,2011,171,14.6,4.45121951219512,155411274,124.4155162,4.36,0,-99,-99,-99,-99,-99,2.4644,0.5,503482.320424103,82,24.32175572,25,7.42,1.06550636304303,0.09069,0.31545,0.21994,0.21539,0.14316,2.51,404.148008,50.35,4432.67235083333,15.8768913255556,-84.58482,45.00832,"MI-MNH"
"69-157",8866,"SHOCK",30,39,2011-06-08,2011,159,14.6,4.45121951219512,155411274,124.4155162,4.36,0,-99,-99,-99,-99,-99,2.4644,0.5,503482.320424103,82,24.32175572,25,7.42,1.06550636304303,0.09069,0.31545,0.21994,0.21539,0.14316,2.51,404.148008,50.35,4432.67235083333,15.8768913255556,-84.58482,45.00832,"MI-MNH"
"69-225",7619,"FT_NET",23,116,2008-06-02,2008,154,6.5,1.98170731707317,83975793,157.4774801,7.99,1,1,1,8,0,0,5.6333,0.64,637276.84067824,26,5.77306235,7.93,1.76,3.56294277138587,0.08096,0.60809,0,0.2861,0.01115,1.15,400.831992,66.313,4318.65944827778,16.7611047238889,-84.73871,44.95999,"MI-MNH"
"69-225",7619,"GILL",4,1,2008-06-02,2008,154,6.5,1.98170731707317,83975793,157.4774801,7.99,1,1,1,8,0,0,5.6333,0.64,637276.84067824,26,5.77306235,7.93,1.76,3.56294277138587,0.08096,0.60809,0,0.2861,0.01115,1.15,400.831992,66.313,4318.65944827778,16.7611047238889,-84.73871,44.95999,"MI-MNH"
"69-225",7619,"SEINE",1,0,2008-06-02,2008,154,6.5,1.98170731707317,83975793,157.4774801,7.99,1,1,1,8,0,0,5.6333,0.64,637276.84067824,26,5.77306235,7.93,1.76,3.56294277138587,0.08096,0.60809,0,0.2861,0.01115,1.15,400.831992,66.313,4318.65944827778,16.7611047238889,-84.73871,44.95999,"MI-MNH"
"69-316",4090,"FT_NET",7,0,2003-06-30,2003,181,NA,NA,155411162,12.31029341,0.85,1,0,0,0,3,16730.38688,1.376,0.05,49817.0588401926,NA,NA,NA,NA,NA,0.03183,0.75654,0,0.14761,0.05465,1.62,299.145,4.993,3853.83663455556,16.5546970738889,-84.49649,45.19249,"MI-MNH"
"69-316",4090,"GILL",1,0,2003-06-30,2003,181,NA,NA,155411162,12.31029341,0.85,1,0,0,0,3,16730.38688,1.376,0.05,49817.0588401926,NA,NA,NA,NA,NA,0.03183,0.75654,0,0.14761,0.05465,1.62,299.145,4.993,3853.83663455556,16.5546970738889,-84.49649,45.19249,"MI-MNH"
"69-318",6950,"FT_NET",15,33,2007-06-18,2007,169,NA,NA,155411186,42.54252636,2.14,1,0,0,0,2,34097.10384,6.1104,0.17,172160.278256647,31,13.23126306,9.45,4.03,2.15551689130736,0.04463,0.76192,0.00039,0.17094,0.01689,3.39,302.759004,17.202,4233.20634744444,16.4377551861111,-84.52232,45.17666,"MI-MNH"
"69-318",6950,"GILL",4,10,2007-06-18,2007,169,NA,NA,155411186,42.54252636,2.14,1,0,0,0,2,34097.10384,6.1104,0.17,172160.278256647,31,13.23126306,9.45,4.03,2.15551689130736,0.04463,0.76192,0.00039,0.17094,0.01689,3.39,302.759004,17.202,4233.20634744444,16.4377551861111,-84.52232,45.17666,"MI-MNH"
"69-318",6950,"SEINE",3,0,2007-06-18,2007,169,NA,NA,155411186,42.54252636,2.14,1,0,0,0,2,34097.10384,6.1104,0.17,172160.278256647,31,13.23126306,9.45,4.03,2.15551689130736,0.04463,0.76192,0.00039,0.17094,0.01689,3.39,302.759004,17.202,4233.20634744444,16.4377551861111,-84.52232,45.17666,"MI-MNH"
"69-61",6931,"FT_NET",43,10,2007-05-21,2007,141,NA,NA,83975759,2011.666404,18.95,2,2,1,72,0,0,35.2663,8.14,8140772.95131723,23,10.51857009,7.01,3.21,7.61988457245635,0.30384,0.53424,0.00719,0.13377,0.01394,2,404.938008,814.479,4179.65201033333,16.3728260294445,-84.69232,44.95554,"MI-MNH"
"69-61",6931,"GILL",10,0,2007-05-21,2007,141,NA,NA,83975759,2011.666404,18.95,2,2,1,72,0,0,35.2663,8.14,8140772.95131723,23,10.51857009,7.01,3.21,7.61988457245635,0.30384,0.53424,0.00719,0.13377,0.01394,2,404.938008,814.479,4179.65201033333,16.3728260294445,-84.69232,44.95554,"MI-MNH"
"69-61",6931,"SEINE",2,0,2007-05-23,2007,143,NA,NA,83975759,2011.666404,18.95,2,2,1,72,0,0,35.2663,8.14,8140772.95131723,23,10.51857009,7.01,3.21,7.61988457245635,0.30384,0.53424,0.00719,0.13377,0.01394,2,404.938008,814.479,4179.65201033333,16.3728260294445,-84.69232,44.95554,"MI-MNH"
"69-61",6931,"SHOCK",30,2,2007-09-19,2007,262,NA,NA,83975759,2011.666404,18.95,2,2,1,72,0,0,35.2663,8.14,8140772.95131723,23,10.51857009,7.01,3.21,7.61988457245635,0.30384,0.53424,0.00719,0.13377,0.01394,2,404.938008,814.479,4179.65201033333,16.3728260294445,-84.69232,44.95554,"MI-MNH"
"69-66",4266,"FT_NET",7,9,2003-05-12,2003,132,NA,NA,83975911,72.8780379,3.23,1,1,1,20,10,5935.203892,4.9693,0.3,294921.443486706,83,43.00656001,25.3,13.11,0.921098481939127,0.14628,0.73105,0,0.09653,0.01584,2.6,406.333008,29.483,4394.86102944444,15.8283964988889,-84.63315,44.90221,"MI-MNH"
"69-66",4266,"GILL",12,0,2003-05-12,2003,132,NA,NA,83975911,72.8780379,3.23,1,1,1,20,10,5935.203892,4.9693,0.3,294921.443486706,83,43.00656001,25.3,13.11,0.921098481939127,0.14628,0.73105,0,0.09653,0.01584,2.6,406.333008,29.483,4394.86102944444,15.8283964988889,-84.63315,44.90221,"MI-MNH"
"69-92",12014,"FT_NET",7,69,2018-05-22,2018,142,24,7.31707317073171,83976033,124.2008693,3.6,2,2,1,58,8,5842.207562,0.9079,0.5,502613.691473433,85,20.20765899,25.91,6.16,1.02764039104911,0.08746,0.73091,0,0.02181,0.12347,5.76,390.746992,50.138,3967.87557594444,15.9182876866667,-84.61065,44.86138,"MI-MNH"
"69-92",12014,"GILL",4,4,2019-05-20,2019,140,24,7.31707317073171,83976033,124.2008693,3.6,2,2,1,58,8,5842.207562,0.9079,0.5,502613.691473433,85,20.20765899,25.91,6.16,1.02764039104911,0.08746,0.73091,0,0.02181,0.12347,5.76,390.746992,50.138,3967.87557594444,15.9182876866667,-84.61065,44.86138,"MI-MNH"
"69-92",12014,"SEINE",4,1,2019-05-23,2019,143,24,7.31707317073171,83976033,124.2008693,3.6,2,2,1,58,8,5842.207562,0.9079,0.5,502613.691473433,85,20.20765899,25.91,6.16,1.02764039104911,0.08746,0.73091,0,0.02181,0.12347,5.76,390.746992,50.138,3967.87557594444,15.9182876866667,-84.61065,44.86138,"MI-MNH"
"69-92",12014,"SHOCK",30,15,2019-06-26,2019,177,24,7.31707317073171,83976033,124.2008693,3.6,2,2,1,58,8,5842.207562,0.9079,0.5,502613.691473433,85,20.20765899,25.91,6.16,1.02764039104911,0.08746,0.73091,0,0.02181,0.12347,5.76,390.746992,50.138,3967.87557594444,15.9182876866667,-84.61065,44.86138,"MI-MNH"
"7-183",11140,"FT_NET",16,0,2016-05-30,2016,151,6,1.82926829268293,110734683,162.6025352,3.39,3,19,14,464,14,15814.4395,2.1796,0.66,658016.815183522,NA,NA,NA,NA,NA,0.12879,0.61374,0,0.01716,0.22555,3.09,504.481016,63.833,3375.42135844444,14.7980113711111,-88.20288,46.54915,"MI-MNM"
"7-183",11140,"GILL",4,0,2016-05-31,2016,152,6,1.82926829268293,110734683,162.6025352,3.39,3,19,14,464,14,15814.4395,2.1796,0.66,658016.815183522,NA,NA,NA,NA,NA,0.12879,0.61374,0,0.01716,0.22555,3.09,504.481016,63.833,3375.42135844444,14.7980113711111,-88.20288,46.54915,"MI-MNM"
"7-183",11140,"SEINE",4,0,2016-06-02,2016,154,6,1.82926829268293,110734683,162.6025352,3.39,3,19,14,464,14,15814.4395,2.1796,0.66,658016.815183522,NA,NA,NA,NA,NA,0.12879,0.61374,0,0.01716,0.22555,3.09,504.481016,63.833,3375.42135844444,14.7980113711111,-88.20288,46.54915,"MI-MNM"
"7-183",11140,"SHOCK",30,0,2016-06-20,2016,172,6,1.82926829268293,110734683,162.6025352,3.39,3,19,14,464,14,15814.4395,2.1796,0.66,658016.815183522,NA,NA,NA,NA,NA,0.12879,0.61374,0,0.01716,0.22555,3.09,504.481016,63.833,3375.42135844444,14.7980113711111,-88.20288,46.54915,"MI-MNM"
"7-272",11146,"FT_NET",16,0,2016-05-30,2016,151,4,1.21951219512195,117627173,183.9569551,3.82,1,1,0,0,5,10533.16585,6.1083,0.74,744433.471328558,10,1.50658566,3.05,0.46,9.63067292263102,0.03101,0.43503,0,0.01538,0.5052,1.48,499.201016,74.405,3373.08966238889,16.00328817,-88.43788,46.57387,"MI-MWS"
"7-272",11146,"GILL",2,0,2016-05-31,2016,152,4,1.21951219512195,117627173,183.9569551,3.82,1,1,0,0,5,10533.16585,6.1083,0.74,744433.471328558,10,1.50658566,3.05,0.46,9.63067292263102,0.03101,0.43503,0,0.01538,0.5052,1.48,499.201016,74.405,3373.08966238889,16.00328817,-88.43788,46.57387,"MI-MWS"
"7-272",11146,"SEINE",4,0,2016-06-02,2016,154,4,1.21951219512195,117627173,183.9569551,3.82,1,1,0,0,5,10533.16585,6.1083,0.74,744433.471328558,10,1.50658566,3.05,0.46,9.63067292263102,0.03101,0.43503,0,0.01538,0.5052,1.48,499.201016,74.405,3373.08966238889,16.00328817,-88.43788,46.57387,"MI-MWS"
"7-272",11146,"SHOCK",10,0,2016-06-21,2016,173,4,1.21951219512195,117627173,183.9569551,3.82,1,1,0,0,5,10533.16585,6.1083,0.74,744433.471328558,10,1.50658566,3.05,0.46,9.63067292263102,0.03101,0.43503,0,0.01538,0.5052,1.48,499.201016,74.405,3373.08966238889,16.00328817,-88.43788,46.57387,"MI-MWS"
"7-285",6255,"FT_NET",18,0,2006-06-06,2006,157,3.5,1.06707317073171,117627403,639.9698769,11.47,3,11,4,839,4,10504.05056,8.7236,2.59,2589817.801384,7,3.39893805,2.13,1.04,18.8337889521268,0.06578,0.49217,0.0034,0.02379,0.40196,2.87,494.768984,258.905,3200.24749405556,15.6846887894444,-88.49371,46.53887,"MI-MWS"
"7-285",6255,"GILL",2,0,2006-06-06,2006,157,3.5,1.06707317073171,117627403,639.9698769,11.47,3,11,4,839,4,10504.05056,8.7236,2.59,2589817.801384,7,3.39893805,2.13,1.04,18.8337889521268,0.06578,0.49217,0.0034,0.02379,0.40196,2.87,494.768984,258.905,3200.24749405556,15.6846887894444,-88.49371,46.53887,"MI-MWS"
"7-285",6255,"SEINE",4,1,2006-06-06,2006,157,3.5,1.06707317073171,117627403,639.9698769,11.47,3,11,4,839,4,10504.05056,8.7236,2.59,2589817.801384,7,3.39893805,2.13,1.04,18.8337889521268,0.06578,0.49217,0.0034,0.02379,0.40196,2.87,494.768984,258.905,3200.24749405556,15.6846887894444,-88.49371,46.53887,"MI-MWS"
"7-285",6255,"SHOCK",20,1,2006-08-22,2006,234,3.5,1.06707317073171,117627403,639.9698769,11.47,3,11,4,839,4,10504.05056,8.7236,2.59,2589817.801384,7,3.39893805,2.13,1.04,18.8337889521268,0.06578,0.49217,0.0034,0.02379,0.40196,2.87,494.768984,258.905,3200.24749405556,15.6846887894444,-88.49371,46.53887,"MI-MWS"
"7-297",9301,"FT_NET",21,22,2012-05-21,2012,142,2.5,0.76219512195122,117627513,502.8368743,11.8,2,4,2,256,5,11144.02043,2.7756,2.04,2034870.60135162,21,6.88901457,6.4,2.1,5.90138876259382,0.01881,0.40203,0,0.0053,0.50995,2.42,507.888984,202.979,3436.45172288889,15.6018698933333,-88.4101,46.52054,"MI-MWS"
"7-297",9301,"GILL",6,0,2012-05-21,2012,142,2.5,0.76219512195122,117627513,502.8368743,11.8,2,4,2,256,5,11144.02043,2.7756,2.04,2034870.60135162,21,6.88901457,6.4,2.1,5.90138876259382,0.01881,0.40203,0,0.0053,0.50995,2.42,507.888984,202.979,3436.45172288889,15.6018698933333,-88.4101,46.52054,"MI-MWS"
"7-297",9301,"SEINE",5,0,2012-05-21,2012,142,2.5,0.76219512195122,117627513,502.8368743,11.8,2,4,2,256,5,11144.02043,2.7756,2.04,2034870.60135162,21,6.88901457,6.4,2.1,5.90138876259382,0.01881,0.40203,0,0.0053,0.50995,2.42,507.888984,202.979,3436.45172288889,15.6018698933333,-88.4101,46.52054,"MI-MWS"
"7-297",9301,"SHOCK",30,10,2012-07-12,2012,194,2.5,0.76219512195122,117627513,502.8368743,11.8,2,4,2,256,5,11144.02043,2.7756,2.04,2034870.60135162,21,6.88901457,6.4,2.1,5.90138876259382,0.01881,0.40203,0,0.0053,0.50995,2.42,507.888984,202.979,3436.45172288889,15.6018698933333,-88.4101,46.52054,"MI-MWS"
"7-540",12046,"FT_NET",16,1,2019-06-03,2019,154,6,1.82926829268293,117626885,118.7620695,6.28,0,-99,-99,-99,-99,-99,2.9547,0.48,480604.060944519,33,4.08233793,10.06,1.24,2.61727211613863,0.12066,0.41125,7e-05,0.22317,0.22855,0.81,389.888984,48.072,4073.63654188889,17.1868174516667,-88.57649,46.61443,"MI-MWS"
"7-540",12046,"GILL",4,2,2019-06-03,2019,154,6,1.82926829268293,117626885,118.7620695,6.28,0,-99,-99,-99,-99,-99,2.9547,0.48,480604.060944519,33,4.08233793,10.06,1.24,2.61727211613863,0.12066,0.41125,7e-05,0.22317,0.22855,0.81,389.888984,48.072,4073.63654188889,17.1868174516667,-88.57649,46.61443,"MI-MWS"
"7-540",12046,"SEINE",4,0,2019-06-06,2019,157,6,1.82926829268293,117626885,118.7620695,6.28,0,-99,-99,-99,-99,-99,2.9547,0.48,480604.060944519,33,4.08233793,10.06,1.24,2.61727211613863,0.12066,0.41125,7e-05,0.22317,0.22855,0.81,389.888984,48.072,4073.63654188889,17.1868174516667,-88.57649,46.61443,"MI-MWS"
"7-540",12046,"SHOCK",30,6,2019-06-18,2019,169,6,1.82926829268293,117626885,118.7620695,6.28,0,-99,-99,-99,-99,-99,2.9547,0.48,480604.060944519,33,4.08233793,10.06,1.24,2.61727211613863,0.12066,0.41125,7e-05,0.22317,0.22855,0.81,389.888984,48.072,4073.63654188889,17.1868174516667,-88.57649,46.61443,"MI-MWS"
"70-164",6303,"FT_NET",9,13,2006-06-19,2006,170,5,1.52439024390244,152707355,103.8225074,3.74,3,6,0,0,1,229.243083,1.0603,0.42,420146.928088705,58,25.31030272,17.68,7.72,1.44001838700101,0.22446,0.07139,0.53693,0.04075,0.05253,1.35,221.185,41.975,5302.92775538889,16.6711675911111,-85.85148,43.1686,"MI-MSM"
"70-164",6303,"GILL",4,3,2006-06-19,2006,170,5,1.52439024390244,152707355,103.8225074,3.74,3,6,0,0,1,229.243083,1.0603,0.42,420146.928088705,58,25.31030272,17.68,7.72,1.44001838700101,0.22446,0.07139,0.53693,0.04075,0.05253,1.35,221.185,41.975,5302.92775538889,16.6711675911111,-85.85148,43.1686,"MI-MSM"
"70-164",6303,"SEINE",4,1,2006-06-21,2006,172,5,1.52439024390244,152707355,103.8225074,3.74,3,6,0,0,1,229.243083,1.0603,0.42,420146.928088705,58,25.31030272,17.68,7.72,1.44001838700101,0.22446,0.07139,0.53693,0.04075,0.05253,1.35,221.185,41.975,5302.92775538889,16.6711675911111,-85.85148,43.1686,"MI-MSM"
"70-164",6303,"SHOCK",30,14,2006-06-22,2006,173,5,1.52439024390244,152707355,103.8225074,3.74,3,6,0,0,1,229.243083,1.0603,0.42,420146.928088705,58,25.31030272,17.68,7.72,1.44001838700101,0.22446,0.07139,0.53693,0.04075,0.05253,1.35,221.185,41.975,5302.92775538889,16.6711675911111,-85.85148,43.1686,"MI-MSM"
"70-73",9064,"FT_NET",13,4,2011-05-23,2011,143,4,1.21951219512195,152274778,84.56799767,5.37,4,76,2,31,0,0,1.3786,0.34,342228.148071709,NA,NA,NA,NA,NA,0.34781,0.41027,0,0.09452,0.04613,7.27,187.139004,29.139,5375.14773544444,17.0028249405556,-86.20454,42.90221,"MI-MSM"
"70-73",9064,"GILL",4,0,2011-05-23,2011,143,4,1.21951219512195,152274778,84.56799767,5.37,4,76,2,31,0,0,1.3786,0.34,342228.148071709,NA,NA,NA,NA,NA,0.34781,0.41027,0,0.09452,0.04613,7.27,187.139004,29.139,5375.14773544444,17.0028249405556,-86.20454,42.90221,"MI-MSM"
"70-73",9064,"SEINE",3,0,2011-05-17,2011,137,4,1.21951219512195,152274778,84.56799767,5.37,4,76,2,31,0,0,1.3786,0.34,342228.148071709,NA,NA,NA,NA,NA,0.34781,0.41027,0,0.09452,0.04613,7.27,187.139004,29.139,5375.14773544444,17.0028249405556,-86.20454,42.90221,"MI-MSM"
"70-73",9064,"SHOCK",30,5,2011-05-17,2011,137,4,1.21951219512195,152274778,84.56799767,5.37,4,76,2,31,0,0,1.3786,0.34,342228.148071709,NA,NA,NA,NA,NA,0.34781,0.41027,0,0.09452,0.04613,7.27,187.139004,29.139,5375.14773544444,17.0028249405556,-86.20454,42.90221,"MI-MSM"
"71-11",6903,"FT_NET",14,15,2007-05-07,2007,127,NA,NA,155408521,52.70461248,3.42,1,1,1,9,4,10487.13123,9.6156,0.21,213284.01311157,94,35.13275514,28.66,10.71,0.749830997470421,0.02284,0.32559,0.01067,0.01707,0.6156,1.22,255.619004,21.429,4609.22695405556,16.1617026366667,-84.17454,45.24443,"MI-MNH"
