"new_key","survey_number","nhdid","gear2","effort_new","fish_count_new","year","day_of_year","secchi_m","lake_area_m2","maxdepth_m","ws_forest_prop","ws_wetland_prop","surface_temp_c","FMU_Code","LONG_DD","LAT_DD"
"63-673",4023,145331021,"FT_NET",8,38,2003,141,4.11585365853659,415915.645663874,12.5,0.71919,0.11266,25.317,"MI-MER",-83.60982,42.6261
"63-673",4023,145331021,"GILL",1,0,2003,141,4.11585365853659,415915.645663874,12.5,0.71919,0.11266,25.317,"MI-MER",-83.60982,42.6261
"63-673",4023,145331021,"SEINE",4,0,2003,143,4.11585365853659,415915.645663874,12.5,0.71919,0.11266,25.317,"MI-MER",-83.60982,42.6261
"63-673",4023,145331021,"SHOCK",30,47,2003,176,4.11585365853659,415915.645663874,12.5,0.71919,0.11266,25.317,"MI-MER",-83.60982,42.6261
"63-731",6927,145330572,"FT_NET",21,16,2007,134,2.74390243902439,2558772.28845453,10.37,0.44298,0.08951,25.972,"MI-MER",-83.45843,42.66666
"63-731",6927,145330572,"GILL",3,3,2007,135,2.74390243902439,2558772.28845453,10.37,0.44298,0.08951,25.972,"MI-MER",-83.45843,42.66666
"63-731",6927,145330572,"SEINE",5,4,2007,135,2.74390243902439,2558772.28845453,10.37,0.44298,0.08951,25.972,"MI-MER",-83.45843,42.66666
"63-731",6927,145330572,"SHOCK",30,29,2007,151,2.74390243902439,2558772.28845453,10.37,0.44298,0.08951,25.972,"MI-MER",-83.45843,42.66666
"63-780",10588,145330805,"FT_NET",9,5,2015,138,3.04878048780488,279704.110922261,NA,0,0.06433,24.017,"MI-MER",-83.46676,42.64999
"63-780",10588,145330805,"GILL",2,2,2015,138,3.04878048780488,279704.110922261,NA,0,0.06433,24.017,"MI-MER",-83.46676,42.64999
"63-780",10588,145330805,"SEINE",3,0,2015,141,3.04878048780488,279704.110922261,NA,0,0.06433,24.017,"MI-MER",-83.46676,42.64999
"63-780",10588,145330805,"SHOCK",30,34,2015,141,3.04878048780488,279704.110922261,NA,0,0.06433,24.017,"MI-MER",-83.46676,42.64999
"63-789",8063,145330973,"FT_NET",15,25,2009,146,3.65853658536585,675063.814900247,21.95,0.04682,0.06714,26.75,"MI-MER",-83.47926,42.62971
"63-789",8063,145330973,"GILL",4,0,2009,147,3.65853658536585,675063.814900247,21.95,0.04682,0.06714,26.75,"MI-MER",-83.47926,42.62971
"63-789",8063,145330973,"SEINE",4,1,2009,147,3.65853658536585,675063.814900247,21.95,0.04682,0.06714,26.75,"MI-MER",-83.47926,42.62971
"63-789",8063,145330973,"SHOCK",30,24,2009,152,3.65853658536585,675063.814900247,21.95,0.04682,0.06714,26.75,"MI-MER",-83.47926,42.62971
"63-854",12057,146646951,"FT_NET",6,17,2019,140,NA,1679420.52527215,35.67,0.20063,0.06399,NA,"MI-MER",-83.42869,42.70338
"63-854",12057,146646951,"GILL",3,1,2019,140,NA,1679420.52527215,35.67,0.20063,0.06399,NA,"MI-MER",-83.42869,42.70338
"63-854",12057,146646951,"SEINE",2,1,2019,162,NA,1679420.52527215,35.67,0.20063,0.06399,NA,"MI-MER",-83.42869,42.70338
"63-856",11986,146646951,"FT_NET",6,37,2019,140,NA,1679420.52527215,35.67,0.20063,0.06399,22.167,"MI-MER",-83.4312,42.69027
"63-856",11986,146646951,"GILL",9,0,2019,140,NA,1679420.52527215,35.67,0.20063,0.06399,22.167,"MI-MER",-83.4312,42.69027
"63-856",11986,146646951,"SEINE",1,1,2019,162,NA,1679420.52527215,35.67,0.20063,0.06399,22.167,"MI-MER",-83.4312,42.69027
"63-856",11986,146646951,"SHOCK",30,30,2019,162,NA,1679420.52527215,35.67,0.20063,0.06399,22.167,"MI-MER",-83.4312,42.69027
"63-865",8515,146646999,"FT_NET",9,29,2010,130,5.79268292682927,1068148.26757315,22.26,0.01517,0.05309,23.306,"MI-MER",-83.35732,42.68027
"63-865",8515,146646999,"GILL",4,1,2010,131,5.79268292682927,1068148.26757315,22.26,0.01517,0.05309,23.306,"MI-MER",-83.35732,42.68027
"63-865",8515,146646999,"SEINE",4,0,2010,130,5.79268292682927,1068148.26757315,22.26,0.01517,0.05309,23.306,"MI-MER",-83.35732,42.68027
"63-865",8515,146646999,"SHOCK",30,25,2010,152,5.79268292682927,1068148.26757315,22.26,0.01517,0.05309,23.306,"MI-MER",-83.35732,42.68027
"63-869",10151,146646969,"FT_NET",9,16,2014,140,3.04878048780488,164497.139573469,14.94,0.01809,0.04523,NA,"MI-MER",-83.34843,42.68555
"63-869",10151,146646969,"GILL",4,0,2014,140,3.04878048780488,164497.139573469,14.94,0.01809,0.04523,NA,"MI-MER",-83.34843,42.68555
"63-869",10151,146646969,"SEINE",2,2,2014,171,3.04878048780488,164497.139573469,14.94,0.01809,0.04523,NA,"MI-MER",-83.34843,42.68555
"63-869",10151,146646969,"SHOCK",20,14,2014,168,3.04878048780488,164497.139573469,14.94,0.01809,0.04523,NA,"MI-MER",-83.34843,42.68555
"63-871",10975,146647009,"FT_NET",9,8,2016,145,4.26829268292683,404928.769373963,22.87,0.0294,0.01499,24.911,"MI-MER",-83.34317,42.67885
"63-871",10975,146647009,"GILL",2,0,2016,145,4.26829268292683,404928.769373963,22.87,0.0294,0.01499,24.911,"MI-MER",-83.34317,42.67885
"63-871",10975,146647009,"SEINE",2,0,2016,145,4.26829268292683,404928.769373963,22.87,0.0294,0.01499,24.911,"MI-MER",-83.34317,42.67885
"64-251",11053,82818094,"FT_NET",9,5,2016,158,1.67682926829268,1979672.50212456,NA,0.57219,0.05563,NA,"MI-MCM",-86.42093,43.76999
"64-251",11053,82818094,"GILL",6,0,2016,158,1.67682926829268,1979672.50212456,NA,0.57219,0.05563,NA,"MI-MCM",-86.42093,43.76999
"64-251",11053,82818094,"SEINE",4,32,2016,181,1.67682926829268,1979672.50212456,NA,0.57219,0.05563,NA,"MI-MCM",-86.42093,43.76999
"64-251",11053,82818094,"SHOCK",30,11,2016,181,1.67682926829268,1979672.50212456,NA,0.57219,0.05563,NA,"MI-MCM",-86.42093,43.76999
"65-10",11384,149759017,"FT_NET",9,32,2017,156,3.8109756097561,169725.250010117,19.21,0.42445,0.14354,22.5,"MI-MSH",-84.3501,44.20832
"65-10",11384,149759017,"GILL",2,2,2017,156,3.8109756097561,169725.250010117,19.21,0.42445,0.14354,22.5,"MI-MSH",-84.3501,44.20832
"65-104",6916,83977753,"FT_NET",10,6,2007,149,NA,826695.461535349,14.94,0.5524,0.08886,NA,"MI-MNH",-84.28315,44.40499
"65-104",6916,83977753,"GILL",3,1,2007,149,NA,826695.461535349,14.94,0.5524,0.08886,NA,"MI-MNH",-84.28315,44.40499
"65-104",6916,83977753,"SHOCK",30,13,2007,269,NA,826695.461535349,14.94,0.5524,0.08886,NA,"MI-MNH",-84.28315,44.40499
"65-106",8465,83977733,"FT_NET",12,45,2009,146,NA,148055.922746955,9.45,0.74598,0.07123,NA,"MI-MNH",-84.28065,44.41666
"65-106",8465,83977733,"GILL",2,3,2009,145,NA,148055.922746955,9.45,0.74598,0.07123,NA,"MI-MNH",-84.28065,44.41666
"65-106",8465,83977733,"SEINE",2,3,2009,146,NA,148055.922746955,9.45,0.74598,0.07123,NA,"MI-MNH",-84.28065,44.41666
"65-121",10531,118253095,"FT_NET",9,0,2015,146,2.71341463414634,310842.201246409,5.49,0.61375,0.03357,23.939,"MI-MSH",-84.00565,44.40332
"65-121",10531,118253095,"GILL",4,0,2015,146,2.71341463414634,310842.201246409,5.49,0.61375,0.03357,23.939,"MI-MSH",-84.00565,44.40332
"65-121",10531,118253095,"SEINE",2,0,2015,146,2.71341463414634,310842.201246409,5.49,0.61375,0.03357,23.939,"MI-MSH",-84.00565,44.40332
"65-121",10531,118253095,"SHOCK",30,0,2015,148,2.71341463414634,310842.201246409,5.49,0.61375,0.03357,23.939,"MI-MSH",-84.00565,44.40332
"65-123",10054,118253065,"FT_NET",12,5,2014,166,3.96341463414634,350099.321961879,16.46,0.40458,0.30779,22.544,"MI-MSH",-84.02093,44.4111
"65-123",10054,118253065,"GILL",4,1,2014,166,3.96341463414634,350099.321961879,16.46,0.40458,0.30779,22.544,"MI-MSH",-84.02093,44.4111
"65-123",10054,118253065,"SEINE",3,0,2014,166,3.96341463414634,350099.321961879,16.46,0.40458,0.30779,22.544,"MI-MSH",-84.02093,44.4111
"65-123",10054,118253065,"SHOCK",30,22,2014,171,3.96341463414634,350099.321961879,16.46,0.40458,0.30779,22.544,"MI-MSH",-84.02093,44.4111
"65-133",9072,118253167,"FT_NET",12,24,2012,156,7.31707317073171,476200.444741208,16.46,0.29693,0.55879,22.25,"MI-MSH",-84.0265,44.40081
"65-133",9072,118253167,"GILL",4,7,2012,156,7.31707317073171,476200.444741208,16.46,0.29693,0.55879,22.25,"MI-MSH",-84.0265,44.40081
"65-133",9072,118253167,"SEINE",3,0,2012,156,7.31707317073171,476200.444741208,16.46,0.29693,0.55879,22.25,"MI-MSH",-84.0265,44.40081
"65-133",9072,118253167,"SHOCK",30,139,2012,158,7.31707317073171,476200.444741208,16.46,0.29693,0.55879,22.25,"MI-MSH",-84.0265,44.40081
"65-135",9255,118253229,"FT_NET",6,0,2012,156,2.13414634146341,47610.8305208207,4.88,0.22714,0.5183,23.45,"MI-MSH",-84.02895,44.39553
"65-135",9255,118253229,"GILL",1,0,2012,156,2.13414634146341,47610.8305208207,4.88,0.22714,0.5183,23.45,"MI-MSH",-84.02895,44.39553
"65-135",9255,118253229,"SHOCK",10,0,2012,158,2.13414634146341,47610.8305208207,4.88,0.22714,0.5183,23.45,"MI-MSH",-84.02895,44.39553
"65-149",8072,118252977,"FT_NET",18,59,2009,152,6.40243902439024,741920.944113957,21.65,0.40782,0.28109,23.289,"MI-MSH",-83.98037,44.41193
"65-149",8072,118252977,"GILL",2,1,2009,152,6.40243902439024,741920.944113957,21.65,0.40782,0.28109,23.289,"MI-MSH",-83.98037,44.41193
"65-149",8072,118252977,"SEINE",4,0,2009,152,6.40243902439024,741920.944113957,21.65,0.40782,0.28109,23.289,"MI-MSH",-83.98037,44.41193
"65-149",8072,118252977,"SHOCK",28.8,13,2009,183,6.40243902439024,741920.944113957,21.65,0.40782,0.28109,23.289,"MI-MSH",-83.98037,44.41193
"65-151",8390,118253147,"FT_NET",17,138,2010,144,2.74390243902439,755659.301930315,28.96,0.45171,0.32074,25.161,"MI-MSH",-83.97315,44.39916
"65-151",8390,118253147,"GILL",4,0,2010,144,2.74390243902439,755659.301930315,28.96,0.45171,0.32074,25.161,"MI-MSH",-83.97315,44.39916
"65-151",8390,118253147,"SEINE",4,0,2010,147,2.74390243902439,755659.301930315,28.96,0.45171,0.32074,25.161,"MI-MSH",-83.97315,44.39916
"65-151",8390,118253147,"SHOCK",28.8,39,2010,147,2.74390243902439,755659.301930315,28.96,0.45171,0.32074,25.161,"MI-MSH",-83.97315,44.39916
"65-161",12019,118253503,"FT_NET",15,6,2019,161,4.26829268292683,3149793.97232002,24.39,0.43995,0.33002,21.889,"MI-MSH",-83.94562,44.35006
"65-161",12019,118253503,"GILL",6,0,2019,161,4.26829268292683,3149793.97232002,24.39,0.43995,0.33002,21.889,"MI-MSH",-83.94562,44.35006
"65-161",12019,118253503,"SEINE",5,0,2019,161,4.26829268292683,3149793.97232002,24.39,0.43995,0.33002,21.889,"MI-MSH",-83.94562,44.35006
"65-161",12019,118253503,"SHOCK",30,6,2019,168,4.26829268292683,3149793.97232002,24.39,0.43995,0.33002,21.889,"MI-MSH",-83.94562,44.35006
"65-200",6915,83977587,"FT_NET",8,46,2007,135,NA,1287636.1029501,16.16,0.30078,0.49432,NA,"MI-MNH",-83.92037,44.42999
"65-200",6915,83977587,"GILL",4,4,2007,135,NA,1287636.1029501,16.16,0.30078,0.49432,NA,"MI-MNH",-83.92037,44.42999
"65-200",6915,83977587,"SHOCK",30,20,2007,263,NA,1287636.1029501,16.16,0.30078,0.49432,NA,"MI-MNH",-83.92037,44.42999
"65-30",10532,118254313,"FT_NET",9,1,2015,166,2.10365853658537,80125.0180081745,10.67,0.49043,0.30774,24.117,"MI-MSH",-84.00718,44.24039
"65-30",10532,118254313,"GILL",2,0,2015,166,2.10365853658537,80125.0180081745,10.67,0.49043,0.30774,24.117,"MI-MSH",-84.00718,44.24039
"65-30",10532,118254313,"SEINE",1,16,2015,166,2.10365853658537,80125.0180081745,10.67,0.49043,0.30774,24.117,"MI-MSH",-84.00718,44.24039
"65-48",11746,118254697,"FT_NET",12,15,2018,177,3.38414634146341,196666.622071142,10.98,0.48448,0.12529,25.167,"MI-MSH",-84.0351,44.1911
"65-48",11746,118254697,"GILL",4,9,2018,177,3.38414634146341,196666.622071142,10.98,0.48448,0.12529,25.167,"MI-MSH",-84.0351,44.1911
"65-48",11746,118254697,"SEINE",2,0,2018,177,3.38414634146341,196666.622071142,10.98,0.48448,0.12529,25.167,"MI-MSH",-84.0351,44.1911
"65-57",10055,118254731,"FT_NET",12,12,2014,153,3.35365853658537,142555.334749707,6.1,0.00465,0,22.378,"MI-MSH",-84.0326,44.18471
"65-57",10055,118254731,"GILL",2,0,2014,153,3.35365853658537,142555.334749707,6.1,0.00465,0,22.378,"MI-MSH",-84.0326,44.18471
"65-60",12013,118254265,"FT_NET",11,41,2019,140,0.945121951219512,726272.451944478,10.67,0.40794,0.35627,22.278,"MI-MSH",-83.99426,44.24582
"65-60",12013,118254265,"GILL",2,0,2019,140,0.945121951219512,726272.451944478,10.67,0.40794,0.35627,22.278,"MI-MSH",-83.99426,44.24582
"65-60",12013,118254265,"SEINE",4,0,2019,140,0.945121951219512,726272.451944478,10.67,0.40794,0.35627,22.278,"MI-MSH",-83.99426,44.24582
"65-60",12013,118254265,"SHOCK",30,14,2019,143,0.945121951219512,726272.451944478,10.67,0.40794,0.35627,22.278,"MI-MSH",-83.99426,44.24582
"65-63",10765,118254567,"FT_NET",9,11,2016,159,2.65243902439024,375791.553316337,7.62,0.47638,0.33817,24.661,"MI-MSH",-83.95704,44.20804
"65-63",10765,118254567,"GILL",4,1,2016,159,2.65243902439024,375791.553316337,7.62,0.47638,0.33817,24.661,"MI-MSH",-83.95704,44.20804
"65-63",10765,118254567,"SHOCK",30,13,2016,161,2.65243902439024,375791.553316337,7.62,0.47638,0.33817,24.661,"MI-MSH",-83.95704,44.20804
"65-79",12015,118254033,"FT_NET",15,13,2019,148,2.46951219512195,948001.09303549,22.26,0.19808,0.07661,24.611,"MI-MSH",-84.17037,44.29443
"65-79",12015,118254033,"GILL",2,0,2019,148,2.46951219512195,948001.09303549,22.26,0.19808,0.07661,24.611,"MI-MSH",-84.17037,44.29443
"65-79",12015,118254033,"SEINE",2,0,2019,148,2.46951219512195,948001.09303549,22.26,0.19808,0.07661,24.611,"MI-MSH",-84.17037,44.29443
"65-79",12015,118254033,"SHOCK",30,13,2019,151,2.46951219512195,948001.09303549,22.26,0.19808,0.07661,24.611,"MI-MSH",-84.17037,44.29443
"66-293",12072,123392889,"FT_NET",12,2,2019,147,3.04878048780488,143799.188863259,NA,0.86963,0.0809,22,"MI-MWS",-89.25038,46.45304
"66-293",12072,123392889,"GILL",4,0,2019,148,3.04878048780488,143799.188863259,NA,0.86963,0.0809,22,"MI-MWS",-89.25038,46.45304
"66-293",12072,123392889,"SEINE",3,0,2019,148,3.04878048780488,143799.188863259,NA,0.86963,0.0809,22,"MI-MWS",-89.25038,46.45304
"66-293",12072,123392889,"SHOCK",30,42,2019,168,3.04878048780488,143799.188863259,NA,0.86963,0.0809,22,"MI-MWS",-89.25038,46.45304
"66-31",4544,123394248,"FT_NET",16,1,2003,174,3.04878048780488,8647008.88268383,NA,0.76837,0.11823,22.378,"MI-MWS",-89.10343,46.39443
"66-31",4544,123394248,"GILL",9,0,2003,174,3.04878048780488,8647008.88268383,NA,0.76837,0.11823,22.378,"MI-MWS",-89.10343,46.39443
"66-31",4544,123394248,"SEINE",6,0,2003,178,3.04878048780488,8647008.88268383,NA,0.76837,0.11823,22.378,"MI-MWS",-89.10343,46.39443
"66-31",4544,123394248,"SHOCK",30,0,2003,218,3.04878048780488,8647008.88268383,NA,0.76837,0.11823,22.378,"MI-MWS",-89.10343,46.39443
"66-377",5725,123394135,"FT_NET",47,0,2005,157,NA,52929262.7979442,10.67,0.76785,0.11129,NA,"MI-MWS",-89.5889,46.58269
"66-377",5725,123394135,"SEINE",10,0,2005,158,NA,52929262.7979442,10.67,0.76785,0.11129,NA,"MI-MWS",-89.5889,46.58269
"66-377",5725,123394135,"SHOCK",90,0,2005,159,NA,52929262.7979442,10.67,0.76785,0.11129,NA,"MI-MWS",-89.5889,46.58269
"66-575",6282,123146856,"FT_NET",16,0,2006,150,0.914634146341463,608597.765772328,3.66,0.78501,0.0919,20.556,"MI-MWS",-89.75204,46.80387
"66-575",6282,123146856,"GILL",1,0,2006,152,0.914634146341463,608597.765772328,3.66,0.78501,0.0919,20.556,"MI-MWS",-89.75204,46.80387
"66-575",6282,123146856,"SEINE",4,0,2006,151,0.914634146341463,608597.765772328,3.66,0.78501,0.0919,20.556,"MI-MWS",-89.75204,46.80387
"67-288",6624,121859037,"FT_NET",12,29,2006,150,NA,195840.959977338,25.3,0.69345,0.03075,NA,"MI-MCM",-85.41676,43.99582
"67-288",6624,121859037,"GILL",6,1,2006,150,NA,195840.959977338,25.3,0.69345,0.03075,NA,"MI-MCM",-85.41676,43.99582
"67-288",6624,121859037,"SEINE",2,5,2006,194,NA,195840.959977338,25.3,0.69345,0.03075,NA,"MI-MCM",-85.41676,43.99582
"67-288",6624,121859037,"SHOCK",30,72,2006,194,NA,195840.959977338,25.3,0.69345,0.03075,NA,"MI-MCM",-85.41676,43.99582
"68-103",8467,113471507,"FT_NET",14,86,2010,152,2.74390243902439,885578.667799765,17.99,0.54729,0.2569,NA,"MI-MNH",-83.89255,44.77688
"68-103",8467,113471507,"GILL",4,1,2010,152,2.74390243902439,885578.667799765,17.99,0.54729,0.2569,NA,"MI-MNH",-83.89255,44.77688
"68-103",8467,113471507,"SHOCK",30,27,2010,180,2.74390243902439,885578.667799765,17.99,0.54729,0.2569,NA,"MI-MNH",-83.89255,44.77688
"68-142",7557,83976013,"FT_NET",20,14,2008,140,4.72560975609756,826028.992756262,21.95,0.71444,0.04808,22.5,"MI-MNH",-84.29454,44.84166
"68-142",7557,83976013,"GILL",6,0,2008,140,4.72560975609756,826028.992756262,21.95,0.71444,0.04808,22.5,"MI-MNH",-84.29454,44.84166
"68-53",8452,83976639,"FT_NET",18,8,2009,159,NA,2715160.43948039,NA,0.57141,0.14627,NA,"MI-MNH",-84.13419,44.66044
"68-53",8452,83976639,"GILL",6,0,2009,159,NA,2715160.43948039,NA,0.57141,0.14627,NA,"MI-MNH",-84.13419,44.66044
"68-53",8452,83976639,"SEINE",3,0,2009,160,NA,2715160.43948039,NA,0.57141,0.14627,NA,"MI-MNH",-84.13419,44.66044
"69-157",8866,155411274,"FT_NET",14,19,2011,171,4.45121951219512,503482.320424103,25,0.31545,0.14316,23.778,"MI-MNH",-84.58482,45.00832
"69-157",8866,155411274,"GILL",4,2,2011,171,4.45121951219512,503482.320424103,25,0.31545,0.14316,23.778,"MI-MNH",-84.58482,45.00832
"69-157",8866,155411274,"SEINE",4,0,2011,171,4.45121951219512,503482.320424103,25,0.31545,0.14316,23.778,"MI-MNH",-84.58482,45.00832
"69-157",8866,155411274,"SHOCK",30,39,2011,159,4.45121951219512,503482.320424103,25,0.31545,0.14316,23.778,"MI-MNH",-84.58482,45.00832
"69-225",7619,83975793,"FT_NET",19,116,2008,154,1.98170731707317,637276.840678241,7.93,0.60809,0.01115,21.617,"MI-MNH",-84.73871,44.95999
"69-225",7619,83975793,"GILL",4,1,2008,154,1.98170731707317,637276.840678241,7.93,0.60809,0.01115,21.617,"MI-MNH",-84.73871,44.95999
"69-225",7619,83975793,"SEINE",1,0,2008,154,1.98170731707317,637276.840678241,7.93,0.60809,0.01115,21.617,"MI-MNH",-84.73871,44.95999
"69-316",4090,155411162,"FT_NET",6,0,2003,181,NA,49817.0588401926,NA,0.75654,0.05465,24.056,"MI-MNH",-84.49649,45.19249
"69-316",4090,155411162,"GILL",1,0,2003,181,NA,49817.0588401926,NA,0.75654,0.05465,24.056,"MI-MNH",-84.49649,45.19249
"69-318",6950,155411186,"FT_NET",15,33,2007,169,NA,172160.278256647,9.45,0.76192,0.01689,NA,"MI-MNH",-84.52232,45.17666
"69-318",6950,155411186,"GILL",4,10,2007,169,NA,172160.278256647,9.45,0.76192,0.01689,NA,"MI-MNH",-84.52232,45.17666
"69-318",6950,155411186,"SEINE",3,0,2007,169,NA,172160.278256647,9.45,0.76192,0.01689,NA,"MI-MNH",-84.52232,45.17666
"69-61",6931,83975759,"FT_NET",39,10,2007,141,NA,8140772.95131723,7.01,0.53424,0.01394,NA,"MI-MNH",-84.69232,44.95554
"69-61",6931,83975759,"GILL",10,0,2007,141,NA,8140772.95131723,7.01,0.53424,0.01394,NA,"MI-MNH",-84.69232,44.95554
"69-61",6931,83975759,"SEINE",2,0,2007,143,NA,8140772.95131723,7.01,0.53424,0.01394,NA,"MI-MNH",-84.69232,44.95554
"69-61",6931,83975759,"SHOCK",30,2,2007,262,NA,8140772.95131723,7.01,0.53424,0.01394,NA,"MI-MNH",-84.69232,44.95554
"69-66",4266,83975911,"FT_NET",6,9,2003,132,NA,294921.443486706,25.3,0.73105,0.01584,23.8,"MI-MNH",-84.63315,44.90221
"69-66",4266,83975911,"GILL",12,0,2003,132,NA,294921.443486706,25.3,0.73105,0.01584,23.8,"MI-MNH",-84.63315,44.90221
"69-92",12014,83976033,"FT_NET",3,12,2018,142,7.31707317073171,502613.691473433,25.91,0.73091,0.12347,21.556,"MI-MNH",-84.61065,44.86138
"69-92",12014,83976033,"GILL",4,4,2019,140,7.31707317073171,502613.691473433,25.91,0.73091,0.12347,21.556,"MI-MNH",-84.61065,44.86138
"69-92",12014,83976033,"SEINE",4,1,2019,143,7.31707317073171,502613.691473433,25.91,0.73091,0.12347,21.556,"MI-MNH",-84.61065,44.86138
"69-92",12014,83976033,"SHOCK",30,15,2019,177,7.31707317073171,502613.691473433,25.91,0.73091,0.12347,21.556,"MI-MNH",-84.61065,44.86138
"7-183",11140,110734683,"FT_NET",12,0,2016,151,1.82926829268293,658016.815183522,NA,0.61374,0.22555,19.667,"MI-MNM",-88.20288,46.54915
"7-183",11140,110734683,"GILL",4,0,2016,152,1.82926829268293,658016.815183522,NA,0.61374,0.22555,19.667,"MI-MNM",-88.20288,46.54915
"7-183",11140,110734683,"SEINE",4,0,2016,154,1.82926829268293,658016.815183522,NA,0.61374,0.22555,19.667,"MI-MNM",-88.20288,46.54915
"7-183",11140,110734683,"SHOCK",30,0,2016,172,1.82926829268293,658016.815183522,NA,0.61374,0.22555,19.667,"MI-MNM",-88.20288,46.54915
"7-272",11146,117627173,"FT_NET",12,0,2016,151,1.21951219512195,744433.471328558,3.05,0.43503,0.5052,19.444,"MI-MWS",-88.43788,46.57387
"7-272",11146,117627173,"GILL",2,0,2016,152,1.21951219512195,744433.471328558,3.05,0.43503,0.5052,19.444,"MI-MWS",-88.43788,46.57387
"7-272",11146,117627173,"SEINE",4,0,2016,154,1.21951219512195,744433.471328558,3.05,0.43503,0.5052,19.444,"MI-MWS",-88.43788,46.57387
"7-272",11146,117627173,"SHOCK",10,0,2016,173,1.21951219512195,744433.471328558,3.05,0.43503,0.5052,19.444,"MI-MWS",-88.43788,46.57387
"7-285",6255,117627403,"FT_NET",13,0,2006,157,1.06707317073171,2589817.801384,2.13,0.49217,0.40196,21.111,"MI-MWS",-88.49371,46.53887
"7-285",6255,117627403,"GILL",2,0,2006,157,1.06707317073171,2589817.801384,2.13,0.49217,0.40196,21.111,"MI-MWS",-88.49371,46.53887
"7-285",6255,117627403,"SEINE",4,1,2006,157,1.06707317073171,2589817.801384,2.13,0.49217,0.40196,21.111,"MI-MWS",-88.49371,46.53887
"7-285",6255,117627403,"SHOCK",20,1,2006,234,1.06707317073171,2589817.801384,2.13,0.49217,0.40196,21.111,"MI-MWS",-88.49371,46.53887
"7-297",9301,117627513,"FT_NET",15,21,2012,142,0.76219512195122,2034870.60135162,6.4,0.40203,0.50995,23.289,"MI-MWS",-88.4101,46.52054
"7-297",9301,117627513,"GILL",6,0,2012,142,0.76219512195122,2034870.60135162,6.4,0.40203,0.50995,23.289,"MI-MWS",-88.4101,46.52054
"7-297",9301,117627513,"SEINE",5,0,2012,142,0.76219512195122,2034870.60135162,6.4,0.40203,0.50995,23.289,"MI-MWS",-88.4101,46.52054
"7-297",9301,117627513,"SHOCK",30,10,2012,194,0.76219512195122,2034870.60135162,6.4,0.40203,0.50995,23.289,"MI-MWS",-88.4101,46.52054
"7-540",12046,117626885,"FT_NET",12,1,2019,154,1.82926829268293,480604.060944519,10.06,0.41125,0.22855,21.194,"MI-MWS",-88.57649,46.61443
"7-540",12046,117626885,"GILL",4,2,2019,154,1.82926829268293,480604.060944519,10.06,0.41125,0.22855,21.194,"MI-MWS",-88.57649,46.61443
"7-540",12046,117626885,"SEINE",4,0,2019,157,1.82926829268293,480604.060944519,10.06,0.41125,0.22855,21.194,"MI-MWS",-88.57649,46.61443
"7-540",12046,117626885,"SHOCK",30,6,2019,169,1.82926829268293,480604.060944519,10.06,0.41125,0.22855,21.194,"MI-MWS",-88.57649,46.61443
"70-164",6303,152707355,"FT_NET",9,13,2006,170,1.52439024390244,420146.928088705,17.68,0.07139,0.05253,NA,"MI-MSM",-85.85148,43.1686
"70-164",6303,152707355,"GILL",4,3,2006,170,1.52439024390244,420146.928088705,17.68,0.07139,0.05253,NA,"MI-MSM",-85.85148,43.1686
"70-164",6303,152707355,"SEINE",4,1,2006,172,1.52439024390244,420146.928088705,17.68,0.07139,0.05253,NA,"MI-MSM",-85.85148,43.1686
"70-164",6303,152707355,"SHOCK",30,14,2006,173,1.52439024390244,420146.928088705,17.68,0.07139,0.05253,NA,"MI-MSM",-85.85148,43.1686
"70-73",9064,152274778,"FT_NET",13,4,2011,143,1.21951219512195,342228.148071709,NA,0.41027,0.04613,22.867,"MI-MSM",-86.20454,42.90221
"70-73",9064,152274778,"GILL",4,0,2011,143,1.21951219512195,342228.148071709,NA,0.41027,0.04613,22.867,"MI-MSM",-86.20454,42.90221
"70-73",9064,152274778,"SEINE",3,0,2011,137,1.21951219512195,342228.148071709,NA,0.41027,0.04613,22.867,"MI-MSM",-86.20454,42.90221
"70-73",9064,152274778,"SHOCK",30,5,2011,137,1.21951219512195,342228.148071709,NA,0.41027,0.04613,22.867,"MI-MSM",-86.20454,42.90221
"71-11",6903,155408521,"FT_NET",12,13,2007,127,NA,213284.01311157,28.66,0.32559,0.6156,NA,"MI-MNH",-84.17454,45.24443
"71-11",6903,155408521,"GILL",7,2,2007,127,NA,213284.01311157,28.66,0.32559,0.6156,NA,"MI-MNH",-84.17454,45.24443
"71-112",4854,122383004,"FT_NET",17,33,2004,145,NA,1201592.86309741,14.02,0.5978,0.21767,23.6,"MI-MNH",-83.99343,45.29916
"71-112",4854,122383004,"GILL",5,0,2004,145,NA,1201592.86309741,14.02,0.5978,0.21767,23.6,"MI-MNH",-83.99343,45.29916
"71-115",6938,122383011,"FT_NET",22,63,2007,155,NA,414530.317267614,4.88,0.44745,0.07454,20,"MI-MNH",-83.96649,45.29388
"71-115",6938,122383011,"GILL",4,5,2007,155,NA,414530.317267614,4.88,0.44745,0.07454,20,"MI-MNH",-83.96649,45.29388
"71-115",6938,122383011,"SEINE",3,11,2007,155,NA,414530.317267614,4.88,0.44745,0.07454,20,"MI-MNH",-83.96649,45.29388
"71-127",4089,122382883,"FT_NET",12,0,2003,167,3.04878048780488,1289365.37291085,8.84,0.53438,0.12598,23.611,"MI-MNH",-83.46704,45.31332
