"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","EFFORT_MEASURE","EFFORT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"10-66","Benzie",-85.91926,44.76304,"Pearl Lake",10987,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/20/16","6/21/16"
"35-105","Iosco",-83.87926,44.35416,"West Londo Lake",10988,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/8/16","6/8/16"
"35-105","Iosco",-83.87926,44.35416,"West Londo Lake",10988,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/6/16","6/8/16"
"35-105","Iosco",-83.87926,44.35416,"West Londo Lake",10988,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/7/16","6/9/16"
"35-105","Iosco",-83.87926,44.35416,"West Londo Lake",10988,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/7/16","6/7/16"
"35-105","Iosco",-83.87926,44.35416,"West Londo Lake",10988,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/7/16","6/8/16"
"61-109","Muskegon",-86.17509,43.36943,"Twin Lake, East",11012,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/26/16","5/26/16"
"61-109","Muskegon",-86.17509,43.36943,"Twin Lake, East",11012,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/16/16","5/18/16"
"61-109","Muskegon",-86.17509,43.36943,"Twin Lake, East",11012,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"5/16/16","5/18/16"
"61-109","Muskegon",-86.17509,43.36943,"Twin Lake, East",11012,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/26/16","5/26/16"
"61-109","Muskegon",-86.17509,43.36943,"Twin Lake, East",11012,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/16/16","5/17/16"
"34-73","Ionia",-85.12259,43.11332,"Long Lake",11036,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/9/16","6/9/16"
"34-73","Ionia",-85.12259,43.11332,"Long Lake",11036,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/6/16","6/7/16"
"34-73","Ionia",-85.12259,43.11332,"Long Lake",11036,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/6/16","6/8/16"
"34-73","Ionia",-85.12259,43.11332,"Long Lake",11036,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",7,"6/6/16","6/6/16"
"34-73","Ionia",-85.12259,43.11332,"Long Lake",11036,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/6/16","6/7/16"
"3-153","Allegan",-85.86454,42.59249,"Dumont Lake",11037,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/9/16","5/19/16"
"3-153","Allegan",-85.86454,42.59249,"Dumont Lake",11037,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/23/16","5/25/16"
"3-153","Allegan",-85.86454,42.59249,"Dumont Lake",11037,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/23/16","5/25/16"
"3-153","Allegan",-85.86454,42.59249,"Dumont Lake",11037,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/23/16","5/23/16"
"3-153","Allegan",-85.86454,42.59249,"Dumont Lake",11037,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/23/16","5/24/16"
"30-222","Hillsdale",-84.59565,41.88582,"Fourth (Foot) Lake",11038,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/5/16","5/5/16"
"30-222","Hillsdale",-84.59565,41.88582,"Fourth (Foot) Lake",11038,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/2/16","5/3/16"
"30-222","Hillsdale",-84.59565,41.88582,"Fourth (Foot) Lake",11038,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/2/16","5/4/16"
"30-222","Hillsdale",-84.59565,41.88582,"Fourth (Foot) Lake",11038,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",1,"5/5/16","5/5/16"
"30-222","Hillsdale",-84.59565,41.88582,"Fourth (Foot) Lake",11038,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/2/16","5/3/16"
"64-251","Oceana",-86.42093,43.76999,"Pentwater Lake",11053,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/29/16","6/29/16"
"64-251","Oceana",-86.42093,43.76999,"Pentwater Lake",11053,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/6/16","6/8/16"
"64-251","Oceana",-86.42093,43.76999,"Pentwater Lake",11053,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/6/16","6/8/16"
"64-251","Oceana",-86.42093,43.76999,"Pentwater Lake",11053,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/29/16","6/29/16"
"64-251","Oceana",-86.42093,43.76999,"Pentwater Lake",11053,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",5,"6/6/16","6/8/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",60.18333333,"6/28/16","6/28/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",18,"6/13/16","6/15/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"6/13/16","6/15/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",8,"6/28/16","6/28/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",9,"6/13/16","6/15/16"
"15-25","Charlevoix",-85.0001,45.27499,"Walloon Lake",11081,2016,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",18,"6/13/16","6/15/16"
"27-1026","Gogebic",-90.00371,46.37637,"McDonald Lake",11138,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/21/16","6/21/16"
"27-1026","Gogebic",-90.00371,46.37637,"McDonald Lake",11138,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/7/16","6/8/16"
"27-1026","Gogebic",-90.00371,46.37637,"McDonald Lake",11138,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/6/16","6/8/16"
"27-1026","Gogebic",-90.00371,46.37637,"McDonald Lake",11138,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/9/16","6/9/16"
"27-1026","Gogebic",-90.00371,46.37637,"McDonald Lake",11138,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/6/16","6/7/16"
"7-183","Baraga",-88.20288,46.54915,"George Lake",11140,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/20/16","6/21/16"
"7-183","Baraga",-88.20288,46.54915,"George Lake",11140,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/31/16","6/1/16"
"7-183","Baraga",-88.20288,46.54915,"George Lake",11140,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/30/16","6/1/16"
"7-183","Baraga",-88.20288,46.54915,"George Lake",11140,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/2/16","6/2/16"
"7-183","Baraga",-88.20288,46.54915,"George Lake",11140,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/30/16","5/31/16"
"7-272","Baraga",-88.43788,46.57387,"Parent Lake",11146,2016,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",10,"6/21/16","6/21/16"
"7-272","Baraga",-88.43788,46.57387,"Parent Lake",11146,2016,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/31/16","5/31/16"
"7-272","Baraga",-88.43788,46.57387,"Parent Lake",11146,2016,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/30/16","6/1/16"
"7-272","Baraga",-88.43788,46.57387,"Parent Lake",11146,2016,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/2/16","6/2/16"
"7-272","Baraga",-88.43788,46.57387,"Parent Lake",11146,2016,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/30/16","5/31/16"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/1/17","6/1/17"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/30/17","5/31/17"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/30/17","6/1/17"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/2/17","6/2/17"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/30/17","5/31/17"
"44-81","Lapeer",-83.39093,42.88638,"Big Fish Lake",11294,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/30/17","5/31/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.25,"6/4/17","6/4/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/30/17","6/1/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/30/17","6/1/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"5/30/17","5/30/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/30/17","5/31/17"
"2-361","Alger",-86.83899,46.40388,"Au Train Lake",11332,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",7,"5/30/17","6/1/17"
"75-1078","Schoolcraft",-86.28149,46.4461,"Worchester Lake",11333,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/22/17","5/24/17"
"75-1078","Schoolcraft",-86.28149,46.4461,"Worchester Lake",11333,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/23/17","5/23/17"
"75-1078","Schoolcraft",-86.28149,46.4461,"Worchester Lake",11333,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/22/17","5/23/17"
"46-56","Lenawee",-84.1837,42.05721,"Allen Lake",11355,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/15/17","6/15/17"
"46-56","Lenawee",-84.1837,42.05721,"Allen Lake",11355,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/30/17","5/31/17"
"46-56","Lenawee",-84.1837,42.05721,"Allen Lake",11355,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/30/17","6/1/17"
"46-56","Lenawee",-84.1837,42.05721,"Allen Lake",11355,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/15/17","6/15/17"
"46-56","Lenawee",-84.1837,42.05721,"Allen Lake",11355,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/30/17","5/31/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/22/17","5/22/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/15/17","5/16/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/15/17","5/17/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/15/17","5/15/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/15/17","5/16/17"
"35-109","Iosco",-83.64954,44.34721,"Indian Lake",11363,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"5/15/17","5/16/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/22/17","5/22/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/15/17","5/16/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/15/17","5/17/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",1,"5/15/17","5/15/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/15/17","5/16/17"
"35-4","Iosco",-83.6601,44.33943,"Round Lake",11364,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"5/15/17","5/16/17"
"82-235","Wayne",-83.29681,42.10033,"Flat Rock Impoundment",11368,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/14/17","6/14/17"
"82-235","Wayne",-83.29681,42.10033,"Flat Rock Impoundment",11368,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/22/17","5/24/17"
"82-235","Wayne",-83.29681,42.10033,"Flat Rock Impoundment",11368,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/22/17","5/24/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",40,"5/30/17","5/30/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","IGNET","LIFTS",32,"6/5/17","6/21/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",41,"6/5/17","6/21/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","SEINE","HAULS",10,"6/6/17","6/20/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",20,"6/5/17","6/20/17"
"16-192","Cheboygan",-84.51676,45.5361,"Mullett Lake",11374,2018,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",22,"6/5/17","6/21/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/31/17","5/31/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/22/17","5/22/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/22/17","5/24/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/24/17","5/24/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/22/17","5/23/17"
"20-28","Crawford",-84.51371,44.63388,"Wakeley Lake",11377,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/22/17","5/23/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/25/17","5/25/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/22/17","5/23/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/22/17","5/24/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/22/17","5/22/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/22/17","5/23/17"
"37-120","Isabella",-84.82121,43.76277,"Stevenson Lake",11381,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/22/17","5/24/17"
"65-10","Ogemaw",-84.3501,44.20832,"Tee Lake",11384,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/5/17","6/5/17"
"65-10","Ogemaw",-84.3501,44.20832,"Tee Lake",11384,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/5/17","6/7/17"
"65-10","Ogemaw",-84.3501,44.20832,"Tee Lake",11384,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/5/17","6/6/17"
"26-53","Gladwin",-84.44565,44.15499,"Lake Four",11385,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/5/17","6/5/17"
"26-53","Gladwin",-84.44565,44.15499,"Lake Four",11385,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/5/17","6/7/17"
"26-53","Gladwin",-84.44565,44.15499,"Lake Four",11385,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/5/17","6/6/17"
"54-90","Mecosta",-85.18328,43.71782,"Martiny Lake",11388,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",60,"6/20/17","6/27/17"
"54-90","Mecosta",-85.18328,43.71782,"Martiny Lake",11388,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",8,"6/12/17","6/13/17"
"54-90","Mecosta",-85.18328,43.71782,"Martiny Lake",11388,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",17,"6/12/17","6/14/17"
"54-90","Mecosta",-85.18328,43.71782,"Martiny Lake",11388,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",8,"6/12/17","6/13/17"
"54-90","Mecosta",-85.18328,43.71782,"Martiny Lake",11388,2017,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"6/12/17","6/14/17"
"18-125","Clare",-84.92787,43.95027,"Lake George",11439,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/18/17","5/18/17"
"18-125","Clare",-84.92787,43.95027,"Lake George",11439,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/1/17","5/3/17"
"18-125","Clare",-84.92787,43.95027,"Lake George",11439,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/1/17","5/3/17"
"18-125","Clare",-84.92787,43.95027,"Lake George",11439,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/18/17","5/18/17"
"18-125","Clare",-84.92787,43.95027,"Lake George",11439,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/1/17","5/3/17"
"52-1185","Marquette",-88.07377,46.48486,"Lake Michigamme",11454,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/8/17","6/9/17"
"52-1185","Marquette",-88.07377,46.48486,"Lake Michigamme",11454,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"6/5/17","6/7/17"
"52-1185","Marquette",-88.07377,46.48486,"Lake Michigamme",11454,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",14,"6/5/17","6/7/17"
"52-1185","Marquette",-88.07377,46.48486,"Lake Michigamme",11454,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"6/6/17","6/8/17"
"52-1185","Marquette",-88.07377,46.48486,"Lake Michigamme",11454,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",9,"6/5/17","6/7/17"
"36-2","Iron",-88.19692,45.95601,"Michigamme Falls Reservoir",11456,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/13/17","7/13/17"
"36-2","Iron",-88.19692,45.95601,"Michigamme Falls Reservoir",11456,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"6/12/17","6/14/17"
"36-2","Iron",-88.19692,45.95601,"Michigamme Falls Reservoir",11456,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",18,"6/12/17","6/14/17"
"36-2","Iron",-88.19692,45.95601,"Michigamme Falls Reservoir",11456,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"6/14/17","6/15/17"
"36-2","Iron",-88.19692,45.95601,"Michigamme Falls Reservoir",11456,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"6/12/17","6/13/17"
"52-1246","Marquette",-87.41797,46.56933,"Tourist Park Basin",11457,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/8/17","6/8/17"
"52-1246","Marquette",-87.41797,46.56933,"Tourist Park Basin",11457,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/6/17","6/7/17"
"52-1246","Marquette",-87.41797,46.56933,"Tourist Park Basin",11457,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/5/17","6/7/17"
"52-1246","Marquette",-87.41797,46.56933,"Tourist Park Basin",11457,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/6/17","6/7/17"
"52-1246","Marquette",-87.41797,46.56933,"Tourist Park Basin",11457,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",5,"6/5/17","6/7/17"
"78-130","St. Joseph",-85.39676,41.85304,"Fish Lake",11499,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/11/17","5/11/17"
"78-130","St. Joseph",-85.39676,41.85304,"Fish Lake",11499,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/8/17","5/10/17"
"78-130","St. Joseph",-85.39676,41.85304,"Fish Lake",11499,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/8/17","5/10/17"
"78-130","St. Joseph",-85.39676,41.85304,"Fish Lake",11499,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/9/17","5/10/17"
"78-130","St. Joseph",-85.39676,41.85304,"Fish Lake",11499,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/8/17","5/8/17"
"38-381","Jackson",-84.39593,42.20443,"Sharp Lake",11502,2017,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/18/17","5/18/17"
"38-381","Jackson",-84.39593,42.20443,"Sharp Lake",11502,2017,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/15/17","5/16/17"
"38-381","Jackson",-84.39593,42.20443,"Sharp Lake",11502,2017,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/15/17","5/17/17"
"38-381","Jackson",-84.39593,42.20443,"Sharp Lake",11502,2017,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/17/17","5/17/17"
"38-381","Jackson",-84.39593,42.20443,"Sharp Lake",11502,2017,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/15/17","5/15/17"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/24/18","6/24/18"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/11/18","6/12/18"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/11/18","6/13/18"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/11/18","6/11/18"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/11/18","6/12/18"
"2-627","Alger",-86.2201,46.58221,"Kingston Lake",11599,2018,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/11/18","6/13/18"
"48-222","Luce",-85.80831,46.4861,"Belle Lake 1",11600,2018,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/10/18","6/10/18"
"48-222","Luce",-85.80831,46.4861,"Belle Lake 1",11600,2018,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/5/18","6/6/18"
"48-222","Luce",-85.80831,46.4861,"Belle Lake 1",11600,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"6/4/18","6/6/18"
"48-222","Luce",-85.80831,46.4861,"Belle Lake 1",11600,2018,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/5/18","6/5/18"
"48-222","Luce",-85.80831,46.4861,"Belle Lake 1",11600,2018,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/5/18","6/6/18"
"2-567","Alger",-86.03454,46.59193,"Fox Lake",11601,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/4/18","6/6/18"
"2-567","Alger",-86.03454,46.59193,"Fox Lake",11601,2018,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"6/6/18","6/6/18"
"2-567","Alger",-86.03454,46.59193,"Fox Lake",11601,2018,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/4/18","6/5/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.26666667,"6/25/18","6/25/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/18/18","6/20/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/18/18","6/20/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/18/18","6/18/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"6/18/18","6/19/18"
"2-720","Alger",-86.33871,46.56832,"Beaver Lake",11611,2018,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/18/18","6/20/18"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",11658,2018,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"5/24/18","5/24/18"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",11658,2018,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/21/18","5/22/18"
"63-1692","Oakland",-83.53065,42.81082,"Heron Lake",11658,2018,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/21/18","5/23/18"
